1,1,4,12,200,15,1200,11880,44.1505,96.4706
1,1,4,24,1,15,1200,255024,3.3318,1.2820
1,1,4,24,200,15,1200,255024,-1.0000,164.8640
1,1,4,48,1,15,1200,4669920,-1.0000,1.0410
1,1,4,48,200,15,1200,4669920,-1.0000,323.2698
0,0,3,12,1,5,1200,1320,0.0947,0.1819
0,0,3,12,200,5,1200,1320,0.2430,0.3643
0,0,3,24,1,5,1200,12144,0.3411,0.1969
0,0,3,24,200,5,1200,12144,0.4957,0.2925
0,0,4,12,1,5,1200,11880,0.4260,0.3585
0,0,4,12,200,5,1200,11880,0.9730,0.7551
0,0,4,24,1,5,1200,255024,9.2721,0.3626
0,0,4,24,200,5,1200,255024,-1.0000,0.7217
0,0,3,12,1,5,3600,1320,0.0962,0.1786
0,0,3,12,200,5,3600,1320,0.2361,0.2747
0,0,3,24,1,5,3600,12144,0.3292,0.1681
0,0,3,24,200,5,3600,12144,0.5691,0.3011
0,0,4,12,1,5,3600,11880,0.4597,0.3640
0,0,4,12,200,5,3600,11880,0.8695,0.5459
0,0,4,24,1,5,3600,255024,8.7825,0.3818
0,0,4,24,200,5,3600,255024,-1.0000,0.6305
0,0,3,12,1,5,9600,1320,0.0975,0.1543
0,0,3,12,200,5,9600,1320,0.2256,0.2407
0,0,3,24,1,5,9600,12144,0.3211,0.1737
0,0,3,24,200,5,9600,12144,0.4887,0.2791
0,0,4,12,1,5,9600,11880,0.4405,0.3315
0,0,4,12,200,5,9600,11880,0.7878,0.5975
0,0,4,24,1,5,9600,255024,8.1967,0.4154
0,0,4,24,200,5,9600,255024,-1.0000,0.6349
0,0,3,12,1,15,1200,1320,0.0965,0.1872
0,0,3,12,200,15,1200,1320,0.2980,0.2815
0,0,3,24,1,15,1200,12144,0.4160,0.2035
0,0,3,24,200,15,1200,12144,1.2453,0.3213
0,0,4,12,1,15,1200,11880,0.4445,0.4054
0,0,4,12,200,15,1200,11880,1.0721,0.7007
0,0,4,24,1,15,1200,255024,8.6450,0.4010
